Observation,Transect,Quadrat,N.DMS,W.DMS,Species.CODE,Depth.m,Surface.Area.cm2,Surface.Area.Log,Partial.Mortality,SCTLD.Mortality,SCTLD.Presence,Bleached.Other.Disease,Comments
1873,4,8,13.190833,-59.642277,PCLI,2.7,112,2.049218023,0,0,FALSE,F,NA
1886,4,8,13.190833,-59.642277,PCLI,3,113,2.053078443,0,0,FALSE,F,NA
1808,4,8,13.190833,-59.642277,PCLI,4,126,2.100370545,0.05,0,FALSE,F,NA
1825,4,8,13.190833,-59.642277,PCLI,3.1,130,2.113943352,0,0,FALSE,F,NA
1903,4,8,13.190833,-59.642277,PCLI,3,141,2.149219113,0,0,FALSE,F,NA
1811,4,8,13.190833,-59.642277,PCLI,3,154,2.187520721,0,0,FALSE,F,NA
1866,4,8,13.190833,-59.642277,PCLI,3.6,187,2.271841607,0,0,FALSE,F,NA
1874,4,8,13.190833,-59.642277,PCLI,2.7,188,2.274157849,0,0,FALSE,F,NA
1872,4,8,13.190833,-59.642277,PCLI,3,198,2.29666519,0,0,FALSE,F,NA
1785,4,8,13.190833,-59.642277,PCLI,4.2,200,2.301029996,0.2,0,FALSE,F,NA
1831,4,8,13.190833,-59.642277,PCLI,3.4,200,2.301029996,0.05,0,FALSE,F,NA
1795,4,8,13.190833,-59.642277,PCLI,2.9,212,2.326335861,0,0,FALSE,P,NA
1885,4,8,13.190833,-59.642277,PCLI,3,239,2.378397901,0,0,FALSE,F,NA
1812,4,8,13.190833,-59.642277,PCLI,3,264,2.421603927,0,0,FALSE,F,NA
1827,4,8,13.190833,-59.642277,PCLI,3.1,279,2.445604203,0.05,0,FALSE,F,NA
1906,4,8,13.190833,-59.642277,PCLI,3,306,2.485721426,0,0,FALSE,P,NA
1793,4,8,13.190833,-59.642277,PCLI,4.2,367,2.564666064,0.6,0,FALSE,F,NA
1832,4,8,13.190833,-59.642277,PCLI,3.4,451,2.654176542,0,0,FALSE,F,NA
1830,4,8,13.190833,-59.642277,PCLI,3.1,547,2.737987326,0,0,FALSE,PB,NA
1822,4,8,13.190833,-59.642277,PCLI,3.1,587,2.768638101,0,0,FALSE,F,NA
1899,4,8,13.190833,-59.642277,PCLI,3.1,752,2.876217841,0,0,FALSE,F,NA
1845,4,8,13.190833,-59.642277,PCLI,3.1,756,2.878521796,0.1,0.07,FALSE,F,NA
1871,4,8,13.190833,-59.642277,PCLI,3,871,2.940018155,0.4,0.1,TRUE,F,NA
1814,4,8,13.190833,-59.642277,PCLI,3,955,2.980003372,0,0,FALSE,PB,NA
1908,4,8,13.190833,-59.642277,PCLI,3,1428,3.154728207,0,0,FALSE,P,NA
1788,4,8,13.190833,-59.642277,PCLI,4.2,1439,3.158060794,0.02,0,FALSE,F,NA
1868,4,8,13.190833,-59.642277,PCLI,3.4,1466,3.16613397,0,0,FALSE,F,NA
1577,4,9,13.190841,-59.642468,PCLI,4.2,16,1.204119983,0,0,FALSE,F,NA
1583,4,9,13.190841,-59.642468,PCLI,4.2,71,1.851258349,0,0,FALSE,F,NA
1573,4,9,13.190841,-59.642468,PCLI,4.3,82,1.913813852,0,0,FALSE,F,NA
1736,4,9,13.190841,-59.642468,PCLI,5.4,106,2.025305865,0,0,FALSE,F,NA
1596,4,9,13.190841,-59.642468,PCLI,5.1,187,2.271841607,0,0,FALSE,P,NA
1748,4,9,13.190841,-59.642468,PCLI,5.5,187,2.271841607,0,0,FALSE,P,NA
1556,4,9,13.190841,-59.642468,PCLI,4,200,2.301029996,0.05,0,FALSE,P,NA
1717,4,9,13.190841,-59.642468,PCLI,5.3,224,2.350248018,0.6,0.6,TRUE,F,Predation (parrotfish)
1724,4,9,13.190841,-59.642468,PCLI,5.9,251,2.399673721,0,0,FALSE,P,NA
1586,4,9,13.190841,-59.642468,PCLI,4.2,291,2.463892989,0,0,FALSE,F,NA
1727,4,9,13.190841,-59.642468,PCLI,5.9,343,2.53529412,0,0,FALSE,P,NA
1726,4,9,13.190841,-59.642468,PCLI,5.9,352,2.546542663,0,0,FALSE,P,NA
1588,4,9,13.190841,-59.642468,PCLI,4.2,369,2.567026366,0,0,FALSE,F,NA
1597,4,9,13.190841,-59.642468,PCLI,5.1,382,2.582063363,0.1,0,FALSE,P,NA
1746,4,9,13.190841,-59.642468,PCLI,5.7,462,2.664641976,0,0,FALSE,F,NA
1582,4,9,13.190841,-59.642468,PCLI,4.2,626,2.796574333,0.1,0.1,TRUE,F,NA
1731,4,9,13.190841,-59.642468,PCLI,6,726,2.860936621,0,0,FALSE,F,NA
1739,4,9,13.190841,-59.642468,PCLI,5.9,897,2.952792443,0,0,FALSE,F,NA
1566,4,9,13.190841,-59.642468,PCLI,4.3,1034,3.014520539,0,0,FALSE,PB,NA
1740,4,9,13.190841,-59.642468,PCLI,5.9,1289,3.110252917,0,0,FALSE,F,NA
1725,4,9,13.190841,-59.642468,PCLI,5.9,1380,3.139879086,0,0,FALSE,P,NA
1729,4,9,13.190841,-59.642468,PCLI,5.9,1965,3.293362555,0.4,0.1,FALSE,PB,NA
1733,4,9,13.190841,-59.642468,PCLI,5.9,2112,3.324693914,0.9,0.1,TRUE,F,NA
1632,4,10,13.190855000000001,-59.642654,PCLI,5.2,49,1.69019608,0,0,FALSE,F,NA
1663,4,10,13.190855000000001,-59.642654,PCLI,5.9,57,1.755874856,0.4,0.1,TRUE,F,NA
1666,4,10,13.190855000000001,-59.642654,PCLI,5.9,224,2.350248018,0,0,FALSE,P ,NA
1681,4,10,13.190855000000001,-59.642654,PCLI,4.5,253,2.403120521,0,0,FALSE,P,NA
1634,4,10,13.190855000000001,-59.642654,PCLI,6.2,290,2.462397998,0,0,FALSE,F,NA
1628,4,10,13.190855000000001,-59.642654,PCLI,5.5,838,2.923244019,0.02,0.02,TRUE,F,NA
120,5,1,13.190917,-59.641247,PCLI,0.3,35,1.544068044,0.1,0.1,TRUE,F,NA
135,5,1,13.190917,-59.641247,PCLI,0.9,44,1.643452676,0,0,FALSE,F,NA
122,5,1,13.190917,-59.641247,PCLI,0.3,61,1.785329835,0.3,0,FALSE,P,NA
118,5,1,13.190917,-59.641247,PCLI,0.3,1608,3.206286044,0.3,0.1,TRUE,F,NA
117,5,1,13.190917,-59.641247,PCLI,0.3,2487,3.395675785,0.4,0.1,TRUE,F,NA
134,5,1,13.190917,-59.641247,PCLI,0.7,9015,3.954965731,0.07,0.01,TRUE,NA,NA
133,5,1,13.190917,-59.641247,PCLI,0.7,13245,4.122051963,0.3,0,FALSE,F,NA
140,5,2,13.190947,-59.641435,PCLI,1.1,13,1.113943352,0,0,FALSE,P,NA
138,5,2,13.190947,-59.641435,PCLI,1.1,27,1.431363764,0,0,FALSE,P,NA
139,5,2,13.190947,-59.641435,PCLI,1.1,28,1.447158031,0,0,FALSE,P,NA
136,5,2,13.190947,-59.641435,PCLI,1.1,82,1.913813852,0.02,0,FALSE,F,NA
131,5,2,13.190947,-59.641435,PCLI,1,305,2.484299839,0.3,0.1,TRUE,F,NA
130,5,2,13.190947,-59.641435,PCLI,1,427,2.630427875,0.4,0.05,TRUE,F,NA
132,5,2,13.190947,-59.641435,PCLI,1,1182,3.072617477,0.5,0.2,TRUE,F,NA
141,5,2,13.190947,-59.641435,PCLI,0.7,1552,3.190891717,0.5,0,FALSE,P,NA
142,5,2,13.190947,-59.641435,PCLI,1,2593,3.413802517,0.32,0.14,TRUE,NA,NA
137,5,2,13.190947,-59.641435,PCLI,0.7,8348,3.92158244,0.75,0.2,TRUE,PB,Pic.1
988,5,3,13.190974,-59.641624,PCLI,2,13,1.113943352,0,0,FALSE,F,NA
905,5,3,13.190974,-59.641624,PCLI,2.1,31,1.491361694,0,0,FALSE,P,NA
912,5,3,13.190974,-59.641624,PCLI,2.1,38,1.579783597,0,0,FALSE,F,Predation (parrotfish)
991,5,3,13.190974,-59.641624,PCLI,2,52,1.716003344,0,0,FALSE,F,NA
911,5,3,13.190974,-59.641624,PCLI,2.1,176,2.245512668,0,0,FALSE,P,NA
907,5,3,13.190974,-59.641624,PCLI,2.1,363,2.559906625,0,0,FALSE,F,NA
2341,5,4,13.191003,-59.641814,PCLI,1,13,1.113943352,0,0,FALSE,F,NA
2298,5,4,13.191003,-59.641814,PCLI,2.3,16,1.204119983,0,0,FALSE,F,NA
2307,5,4,13.191003,-59.641814,PCLI,1.7,22,1.342422681,0,0,FALSE,P,NA
2342,5,4,13.191003,-59.641814,PCLI,1,25,1.397940009,0,0,FALSE,F,NA
2347,5,4,13.191003,-59.641814,PCLI,2,44,1.643452676,0,0,FALSE,F,NA
2360,5,4,13.191003,-59.641814,PCLI,2,55,1.740362689,0,0,FALSE,F,NA
2309,5,4,13.191003,-59.641814,PCLI,3,57,1.755874856,0,0,FALSE,F,NA
2351,5,4,13.191003,-59.641814,PCLI,2.3,57,1.755874856,0,0,FALSE,F,NA
2304,5,4,13.191003,-59.641814,PCLI,2.6,63,1.799340549,0,0,FALSE,F,NA
2302,5,4,13.191003,-59.641814,PCLI,2.7,71,1.851258349,0,0,FALSE,F,NA
2356,5,4,13.191003,-59.641814,PCLI,2.3,71,1.851258349,0,0,FALSE,F,NA
2301,5,4,13.191003,-59.641814,PCLI,2.7,99,1.995635195,0,0,FALSE,F,NA
2308,5,4,13.191003,-59.641814,PCLI,2.1,101,2.004321374,0,0,FALSE,F,NA
2312,5,4,13.191003,-59.641814,PCLI,3,134,2.127104798,0,0,FALSE,F,NA
2359,5,4,13.191003,-59.641814,PCLI,2,289,2.460897843,0,0,FALSE,F,NA
2358,5,4,13.191003,-59.641814,PCLI,2,472,2.673941999,0.1,0,FALSE,PB,NA
2564,5,5,13.191031,-59.641995,PCLI,4.2,17,1.230448921,0,0,FALSE,F,NA
2485,5,5,13.191031,-59.641995,PCLI,3.3,38,1.579783597,0,0,FALSE,F,NA
2568,5,5,13.191031,-59.641995,PCLI,3.4,42,1.62324929,0,0,FALSE,F,NA
2556,5,5,13.191031,-59.641995,PCLI,4.3,49,1.69019608,0,0,FALSE,F,NA
2570,5,5,13.191031,-59.641995,PCLI,3.4,49,1.69019608,0,0,FALSE,F,NA
2468,5,5,13.191031,-59.641995,PCLI,3.7,50,1.698970004,0,0,FALSE,F,NA
2478,5,5,13.191031,-59.641995,PCLI,3.6,50,1.698970004,0,0,FALSE,F,NA
2484,5,5,13.191031,-59.641995,PCLI,3.3,63,1.799340549,0.5,0.5,FALSE,PB,NA
2571,5,5,13.191031,-59.641995,PCLI,3.4,63,1.799340549,0,0,FALSE,F,NA
2574,5,5,13.191031,-59.641995,PCLI,3,63,1.799340549,0,0,FALSE,F,NA
2577,5,5,13.191031,-59.641995,PCLI,2.9,63,1.799340549,0,0,FALSE,F,NA
2584,5,5,13.191031,-59.641995,PCLI,3.4,64,1.806179974,0,0,FALSE,F,NA
2562,5,5,13.191031,-59.641995,PCLI,4.2,71,1.851258349,0,0,FALSE,F,NA
2578,5,5,13.191031,-59.641995,PCLI,3,78,1.892094603,0,0,FALSE,F,NA
2475,5,5,13.191031,-59.641995,PCLI,3.5,127,2.103803721,0,0,FALSE,F,NA
2490,5,5,13.191031,-59.641995,PCLI,2.5,176,2.245512668,0,0,FALSE,P,NA
2589,5,5,13.191031,-59.641995,PCLI,3.4,187,2.271841607,0,0,FALSE,F,NA
2579,5,5,13.191031,-59.641995,PCLI,3,213,2.328379603,0,0,FALSE,P,NA
2573,5,5,13.191031,-59.641995,PCLI,3.7,227,2.356025857,0,0,FALSE,F,NA
2471,5,5,13.191031,-59.641995,PCLI,3.7,345,2.537819095,0,0,FALSE,P,NA
2476,5,5,13.191031,-59.641995,PCLI,3.5,423,2.626340367,0.1,0.1,FALSE,PB,NA
2491,5,5,13.191031,-59.641995,PCLI,3,426,2.629409599,0.2,0.2,FALSE,PB,NA
2487,5,5,13.191031,-59.641995,PCLI,3.3,473,2.674861141,0,0,FALSE,F,Bright green
2561,5,5,13.191031,-59.641995,PCLI,3.2,720,2.857332496,0.05,0,FALSE,F,NA
2482,5,5,13.191031,-59.641995,PCLI,3.3,1561,3.193402903,0,0,FALSE,P,NA
2516,5,6,13.191059,-59.642183,PCLI,5.3,5,0.698970004,0,0,FALSE,F,NA
2549,5,6,13.191059,-59.642183,PCLI,5,13,1.113943352,0,0,FALSE,F,NA
2548,5,6,13.191059,-59.642183,PCLI,5,17,1.230448921,0,0,FALSE,F,NA
2513,5,6,13.191059,-59.642183,PCLI,5,28,1.447158031,0,0,FALSE,F,NA
2536,5,6,13.191059,-59.642183,PCLI,5,28,1.447158031,0,0,FALSE,F,NA
2545,5,6,13.191059,-59.642183,PCLI,5,28,1.447158031,0,0,FALSE,F,NA
2530,5,6,13.191059,-59.642183,PCLI,5.4,38,1.579783597,0,0,FALSE,F,NA
2539,5,6,13.191059,-59.642183,PCLI,4.6,60,1.77815125,0,0,FALSE,F,NA
2447,5,6,13.191059,-59.642183,PCLI,5.1,75,1.875061263,0,0,FALSE,F,NA
2457,5,6,13.191059,-59.642183,PCLI,5.7,107,2.029383778,0,0,FALSE,F,NA
2515,5,6,13.191059,-59.642183,PCLI,5.2,127,2.103803721,0,0,FALSE,F,NA
2438,5,6,13.191059,-59.642183,PCLI,5.5,217,2.336459734,0,0,FALSE,P ,NA
2458,5,6,13.191059,-59.642183,PCLI,5.7,297,2.472756449,0,0,FALSE,F,NA
2518,5,6,13.191059,-59.642183,PCLI,5.3,399,2.600972896,0,0,FALSE,F,NA
2544,5,6,13.191059,-59.642183,PCLI,5.2,400,2.602059991,0,0,FALSE,F,NA
2441,5,6,13.191059,-59.642183,PCLI,5.7,506,2.704150517,0,0,FALSE,F,NA
2526,5,6,13.191059,-59.642183,PCLI,5.3,625,2.795880017,0,0,FALSE,F,NA
2514,5,6,13.191059,-59.642183,PCLI,5,846,2.927370363,0,0,FALSE,F,NA
2459,5,6,13.191059,-59.642183,PCLI,4.8,879,2.943988875,0.1,0.1,TRUE,F,NA
2535,5,6,13.191059,-59.642183,PCLI,5.2,1926,3.284656283,0,0,FALSE,F,NA
2537,5,6,13.191059,-59.642183,PCLI,4.8,2389,3.37821615,0,0,FALSE,F,NA
2432,5,7,13.191089,-59.642374,PCLI,6.4,94,1.973127854,0,0,FALSE,F,NA
2433,5,7,13.191089,-59.642374,PCLI,6.4,112,2.049218023,0,0,FALSE,F,NA
2435,5,7,13.191089,-59.642374,PCLI,5.4,125,2.096910013,0,0,FALSE,P,NA
2505,5,7,13.191089,-59.642374,PCLI,3.7,1089,3.03702788,0.05,0,FALSE,F,NA
100,6,1,13.190998,-59.640924,PCLI,1,33,1.51851394,0,0,FALSE,F,NA
61,6,1,13.190998,-59.640924,PCLI,0.3,38,1.579783597,1,0,FALSE,BL ,NA
97,6,1,13.190998,-59.640924,PCLI,1,75,1.875061263,0.25,0,FALSE,PB,Pic.3
99,6,1,13.190998,-59.640924,PCLI,1,583,2.765668555,0.1,0,FALSE,F,NA
98,6,1,13.190998,-59.640924,PCLI,1,691,2.839478047,0.4,0.4,TRUE,F,Pic.5
65,6,2,13.191044,-59.641096,PCLI,0.3,92,1.963787827,0.4,0,FALSE,F,NA
70,6,2,13.191044,-59.641096,PCLI,0.3,92,1.963787827,0.3,0,FALSE,F,NA
79,6,2,13.191044,-59.641096,PCLI,0.3,132,2.120573931,0,0,FALSE,F,NA
73,6,2,13.191044,-59.641096,PCLI,0.3,134,2.127104798,0.05,0,FALSE,F,NA
74,6,2,13.191044,-59.641096,PCLI,0.3,151,2.178976947,0.05,0,FALSE,F,NA
75,6,2,13.191044,-59.641096,PCLI,0.3,179,2.252853031,0,0,FALSE,F,NA
76,6,2,13.191044,-59.641096,PCLI,0.3,242,2.383815366,0,0,FALSE,F,NA
77,6,2,13.191044,-59.641096,PCLI,0.3,242,2.383815366,0,0,FALSE,F,NA
101,6,2,13.191044,-59.641096,PCLI,1.2,251,2.399673721,0.4,0.1,TRUE,F,NA
107,6,2,13.191044,-59.641096,PCLI,1.2,264,2.421603927,0,0,FALSE,F,NA
78,6,2,13.191044,-59.641096,PCLI,0.3,328,2.515873844,0,0,FALSE,F,NA
80,6,2,13.191044,-59.641096,PCLI,0.3,427,2.630427875,0,0,FALSE,F,NA
72,6,2,13.191044,-59.641096,PCLI,0.3,497,2.696356389,0.1,0,FALSE,F,NA
71,6,2,13.191044,-59.641096,PCLI,0.3,880,2.944482672,0.15,0,FALSE,F,NA
104,6,2,13.191044,-59.641096,PCLI,1.2,4226,3.625929493,0.25,0,FALSE,PB,NA
103,6,2,13.191044,-59.641096,PCLI,1.2,7243,3.859918485,0.17,0,FALSE,NA,NA
426,6,3,13.191095,-59.641285,PCLI,0.3,118,2.071882007,0,0,FALSE,F,NA
429,6,3,13.191095,-59.641285,PCLI,0.3,126,2.100370545,0,0,FALSE,F,NA
424,6,3,13.191095,-59.641285,PCLI,0.3,306,2.485721426,0,0,FALSE,F,NA
423,6,3,13.191095,-59.641285,PCLI,0.3,330,2.51851394,0,0,FALSE,F,NA
412,6,3,13.191095,-59.641285,PCLI,0.3,364,2.561101384,0,0,FALSE,P,NA
430,6,3,13.191095,-59.641285,PCLI,0.3,369,2.567026366,0,0,FALSE,F,NA
416,6,3,13.191095,-59.641285,PCLI,0.3,389,2.589949601,0,0,FALSE,P,NA
425,6,3,13.191095,-59.641285,PCLI,0.3,484,2.684845362,0,0,FALSE,F,NA
428,6,3,13.191095,-59.641285,PCLI,0.3,577,2.761175813,0,0,FALSE,F,NA
457,6,3,13.191095,-59.641285,PCLI,0.6,602,2.779596491,0.5,0,FALSE,F,NA
413,6,3,13.191095,-59.641285,PCLI,0.3,605,2.781755375,0,0,FALSE,P,NA
427,6,3,13.191095,-59.641285,PCLI,0.3,624,2.79518459,0.35,0.15,TRUE,F,NA
411,6,3,13.191095,-59.641285,PCLI,0.3,641,2.80685803,0,0,FALSE,P,NA
422,6,3,13.191095,-59.641285,PCLI,0.3,644,2.808885867,0,0,FALSE,F,NA
414,6,3,13.191095,-59.641285,PCLI,0.3,729,2.862727528,0,0,FALSE,P,NA
456,6,3,13.191095,-59.641285,PCLI,0.6,734,2.86569606,0,0,FALSE,PB,NA
459,6,3,13.191095,-59.641285,PCLI,0.6,743,2.870988814,0.1,0,FALSE,F,NA
420,6,3,13.191095,-59.641285,PCLI,0.3,778,2.890979597,0,0,FALSE,F,NA
455,6,3,13.191095,-59.641285,PCLI,0.6,1141,3.057285644,0.5,0,FALSE,F,Overgrown
463,6,3,13.191095,-59.641285,PCLI,0.6,1626,3.211120541,0,0,FALSE,F,NA
419,6,3,13.191095,-59.641285,PCLI,0.3,1807,3.256958153,0,0,FALSE,P,NA
466,6,3,13.191095,-59.641285,PCLI,0.6,2594,3.413969972,0.6,0.25,TRUE,P,NA
415,6,3,13.191095,-59.641285,PCLI,0.3,5433,3.735039705,0,0,FALSE,P,Predation + overtaking
421,6,3,13.191095,-59.641285,PCLI,0.3,9103,3.959184543,0,0,FALSE,P,NA
410,6,3,13.191095,-59.641285,PCLI,0.3,16390,4.214578954,0.8,0.2,TRUE,F,NA
462,6,3,13.191095,-59.641285,PCLI,0.6,20230,4.305995883,0.8,0,FALSE,F,NA
460,6,3,13.191095,-59.641285,PCLI,0.6,27178,4.434217494,0.9,0,FALSE,PB,NA
461,6,3,13.191095,-59.641285,PCLI,0.6,32196,4.507801919,0.9,0,FALSE,PB,NA
464,6,3,13.191095,-59.641285,PCLI,0.6,37597,4.575153192,0.8,0.02,TRUE,F,NA
458,6,3,13.191095,-59.641285,PCLI,0.6,43739,4.64086885,0.9,0,FALSE,F,Overgrown
465,6,3,13.191095,-59.641285,PCLI,0.6,57455,4.759327829,0.9,0,FALSE,PB,NA
468,6,4,13.191143,-59.641465,PCLI,1,20,1.301029996,0,0,FALSE,F,NA
470,6,4,13.191143,-59.641465,PCLI,1,52,1.716003344,0,0,FALSE,F,NA
494,6,4,13.191143,-59.641465,PCLI,0.3,143,2.155336037,0,0,FALSE,P ,NA
472,6,4,13.191143,-59.641465,PCLI,1.4,519,2.715167358,0.3,0,FALSE,P,NA
473,6,4,13.191143,-59.641465,PCLI,1.4,669,2.825426118,0.05,0.02,TRUE,P,NA
471,6,4,13.191143,-59.641465,PCLI,1,960,2.982271233,0.5,0,FALSE,PB,NA
469,6,4,13.191143,-59.641465,PCLI,1,2028,3.307067951,0.12,0.1,TRUE,PB,NA
497,6,4,13.191143,-59.641465,PCLI,0.3,2482,3.394801777,0.5,0.1,TRUE,F,NA
506,6,5,13.191198,-59.641657,PCLI,1.8,19,1.278753601,0.1,0.1,TRUE,F,NA
509,6,5,13.191198,-59.641657,PCLI,2.1,19,1.278753601,0,0,FALSE,P ,NA
508,6,5,13.191198,-59.641657,PCLI,1.8,33,1.51851394,0,0,FALSE,P ,NA
476,6,5,13.191198,-59.641657,PCLI,1.4,56,1.748188027,0,0,FALSE,F,NA
498,6,5,13.191198,-59.641657,PCLI,2.1,61,1.785329835,0,0,FALSE,F,NA
481,6,5,13.191198,-59.641657,PCLI,1.6,70,1.84509804,0,0,FALSE,F,NA
482,6,5,13.191198,-59.641657,PCLI,1.4,86,1.934498451,0,0,FALSE,PB,NA
479,6,5,13.191198,-59.641657,PCLI,1.5,94,1.973127854,0,0,FALSE,P,NA
502,6,5,13.191198,-59.641657,PCLI,2.4,147,2.167317335,0,0,FALSE,P,NA
474,6,5,13.191198,-59.641657,PCLI,1.4,178,2.250420002,0,0,FALSE,P,NA
480,6,5,13.191198,-59.641657,PCLI,1.5,178,2.250420002,0,0,FALSE,P,NA
503,6,5,13.191198,-59.641657,PCLI,2.4,212,2.326335861,0.2,0.2,TRUE,F,NA
475,6,5,13.191198,-59.641657,PCLI,1.6,399,2.600972896,0.05,0,FALSE,P,NA
477,6,5,13.191198,-59.641657,PCLI,1.4,506,2.704150517,0.05,0.02,TRUE,F,NA
484,6,5,13.191198,-59.641657,PCLI,2.4,511,2.7084209,0.05,0,FALSE,PB,NA
884,6,6,13.191235,-59.641822,PCLI,2.1,9,0.954242509,0,0,FALSE,F,NA
956,6,6,13.191235,-59.641822,PCLI,3.6,14,1.146128036,0.1,NA,FALSE,F,NA
886,6,6,13.191235,-59.641822,PCLI,3,24,1.380211242,0,0,FALSE,PB,NA
888,6,6,13.191235,-59.641822,PCLI,3.4,27,1.431363764,0,0,FALSE,P,NA
983,6,6,13.191235,-59.641822,PCLI,3,38,1.579783597,0,NA,FALSE,PB,NA
901,6,6,13.191235,-59.641822,PCLI,3,63,1.799340549,0,0,FALSE,P,NA
893,6,6,13.191235,-59.641822,PCLI,3,64,1.806179974,0,0,FALSE,F,NA
976,6,6,13.191235,-59.641822,PCLI,2,71,1.851258349,0,NA,FALSE,P,NA
961,6,6,13.191235,-59.641822,PCLI,2.4,156,2.193124598,0,NA,FALSE,P,NA
898,6,6,13.191235,-59.641822,PCLI,2.7,165,2.217483944,0.2,0.2,TRUE,F,NA
883,6,6,13.191235,-59.641822,PCLI,2.1,238,2.376576957,0,0,FALSE,P,NA
977,6,6,13.191235,-59.641822,PCLI,2,307,2.487138375,0,NA,FALSE,P,NA
969,6,6,13.191235,-59.641822,PCLI,2.5,980,2.991226076,0,NA,FALSE,P,NA
879,6,7,13.191285,-59.641998,PCLI,3.4,9,0.954242509,0,0,FALSE,F,NA
867,6,7,13.191285,-59.641998,PCLI,2.7,12,1.079181246,0,0,FALSE,P,NA
930,6,7,13.191285,-59.641998,PCLI,2.1,13,1.113943352,0,0,FALSE,F,NA
866,6,7,13.191285,-59.641998,PCLI,3.4,52,1.716003344,0.1,0.1,TRUE,F,NA
877,6,7,13.191285,-59.641998,PCLI,3,63,1.799340549,0,0,FALSE,P,NA
953,6,7,13.191285,-59.641998,PCLI,3,64,1.806179974,0,0,FALSE,P,NA
871,6,7,13.191285,-59.641998,PCLI,2.7,69,1.838849091,0,0,FALSE,P,NA
927,6,7,13.191285,-59.641998,PCLI,3.3,86,1.934498451,0,0,FALSE,P,NA
931,6,7,13.191285,-59.641998,PCLI,2.8,111,2.045322979,0,0,FALSE,F,NA
855,6,7,13.191285,-59.641998,PCLI,4,163,2.212187604,0.3,0.3,TRUE,F,NA
857,6,7,13.191285,-59.641998,PCLI,4,187,2.271841607,0.15,0.15,FALSE,F,NA
918,6,7,13.191285,-59.641998,PCLI,3.4,278,2.444044796,0,0,FALSE,P,NA
859,6,7,13.191285,-59.641998,PCLI,3,307,2.487138375,0,0,FALSE,P ,NA
941,6,7,13.191285,-59.641998,PCLI,3.4,321,2.506505032,0,0,FALSE,P,NA
946,6,7,13.191285,-59.641998,PCLI,2.6,359,2.555094449,0,0,FALSE,FP,NA
926,6,7,13.191285,-59.641998,PCLI,3.3,401,2.603144373,0,0,FALSE,PB,NA
862,6,7,13.191285,-59.641998,PCLI,4,445,2.648360011,0.7,0.3,TRUE,F,NA
2,7,1,13.191204,-59.641124,PCLI,0.6,33,1.51851394,0,0,FALSE,F,NA
3,7,1,13.191204,-59.641124,PCLI,0.6,82,1.913813852,0,0,FALSE,F,NA
8,7,1,13.191204,-59.641124,PCLI,0.6,86,1.934498451,0,0,FALSE,F,NA
15,7,1,13.191204,-59.641124,PCLI,0.6,123,2.089905111,0,0,FALSE,F,NA
5,7,1,13.191204,-59.641124,PCLI,0.6,130,2.113943352,0,0,FALSE,F,NA
22,7,1,13.191204,-59.641124,PCLI,0.6,170,2.230448921,0,0,FALSE,P,NA
9,7,1,13.191204,-59.641124,PCLI,0.6,198,2.29666519,0,0,FALSE,F,NA
13,7,1,13.191204,-59.641124,PCLI,0.6,214,2.330413773,0,0,FALSE,F,NA
10,7,1,13.191204,-59.641124,PCLI,0.6,227,2.356025857,0,0,FALSE,F,NA
16,7,1,13.191204,-59.641124,PCLI,0.6,235,2.371067862,0,0,FALSE,F,NA
6,7,1,13.191204,-59.641124,PCLI,0.6,251,2.399673721,0,0,FALSE,F,NA
18,7,1,13.191204,-59.641124,PCLI,0.6,253,2.403120521,0.8,0.8,TRUE,F,NA
1,7,1,13.191204,-59.641124,PCLI,0.6,265,2.423245874,0,0,FALSE,F,NA
27,7,1,13.191204,-59.641124,PCLI,0.6,274,2.437750563,0,0,FALSE,F,NA
23,7,1,13.191204,-59.641124,PCLI,0.6,424,2.627365857,0,0,FALSE,F,NA
21,7,1,13.191204,-59.641124,PCLI,0.6,478,2.679427897,0,0,FALSE,P,NA
24,7,1,13.191204,-59.641124,PCLI,0.6,544,2.7355989,0,0,FALSE,F,NA
4,7,1,13.191204,-59.641124,PCLI,0.6,675,2.829303773,0,0,FALSE,F,NA
14,7,1,13.191204,-59.641124,PCLI,0.6,675,2.829303773,0,0,FALSE,F,NA
26,7,1,13.191204,-59.641124,PCLI,0.6,707,2.849419414,0,0,FALSE,P,Bright green spots
47,7,1,13.191204,-59.641124,PCLI,0.6,947,2.976349979,0.2,0,FALSE,F,NA
20,7,1,13.191204,-59.641124,PCLI,0.6,962,2.983175072,0,0,FALSE,F,NA
40,7,1,13.191204,-59.641124,PCLI,0.6,978,2.990338855,0.2,0,FALSE,P,Predation (urchins)
25,7,1,13.191204,-59.641124,PCLI,0.6,1012,3.005180513,0,0,FALSE,F,NA
11,7,1,13.191204,-59.641124,PCLI,0.6,1089,3.03702788,0,0,FALSE,F,NA
38,7,1,13.191204,-59.641124,PCLI,0.6,1104,3.042969073,0.1,0,FALSE,P,Predation (urchins)
51,7,1,13.191204,-59.641124,PCLI,0.6,1636,3.213783299,0.35,0,FALSE,F,NA
42,7,1,13.191204,-59.641124,PCLI,0.6,1638,3.214313897,0.4,0,FALSE,P,Predation (urchins)
52,7,1,13.191204,-59.641124,PCLI,0.6,1709,3.232742063,0.2,0,FALSE,F,NA
50,7,1,13.191204,-59.641124,PCLI,0.6,1845,3.26599637,0.4,0,FALSE,F,NA
